Day,Time,Global Horizon irradiation,direct normal irradiation ,diffuse horizonal irradiation  ,sun azimuth angle,sun elevation angle,air temp,Relative Humidty,Wind Speed,Wind Direction,Atmospheric Pressure,Wet Bulb Temperature,Shagaya - Relay 7BBA01-K01 (Thin Film) - ENERGY EXPORTED (kWh),Shagaya - Relay 7BBA02-K01 (Polycrystalline Silicon) - ENERGY EXPORTED (kWh)
55,23:30:00,0,0,0,145.7,-68.2,15.3,61.5,5.6,299,984.1,12.9,0.0,0.0
56,00:30:00,0,0,0,-128.8,-69.0,15.3,67.2,5.6,299,983.9,13.2,0.0,0.0
56,01:30:00,0,0,0,-131.4,-61.9,15.0,72.7,5.6,290,983.8,13.4,0.0,0.0
56,02:30:00,0,0,0,-113.3,-50.8,14.7,77.9,5.6,263,983.7,13.4,0.0,0.0
56,03:30:00,0,0,0,-102.1,-38.2,14.2,77.9,5.6,263,984.0,12.9,0.0,0.0
56,04:30:00,0,0,0,-93.6,-25.3,13.6,69.3,5.3,248,984.8,11.8,0.0,0.0
56,05:30:00,0,0,0,-86.2,-12.2,13.3,60.4,4.5,202,985.6,10.8,0.0,0.0
56,06:30:00,16,7,15,-78.9,1.4,13.3,51.3,4.5,202,986.5,10.0,0.0,0.0
56,07:30:00,128,70,110,-71.1,13.5,14.2,42.1,5.3,188,987.3,9.9,8.0,20.0
56,08:30:00,325,246,214,-61.9,25.5,15.9,33.1,7.8,145,988.1,10.5,228.0,276.0
56,09:30:00,564,535,246,-50.0,36.3,17.2,26.7,7.8,145,988.5,10.6,172.0,212.0
56,10:30:00,719,667,248,-34.2,45.0,18.4,24.5,7.6,145,988.5,10.7,904.0,1024.0
56,11:30:00,800,708,257,-13.7,50.4,19.7,22.5,7.1,143,988.3,10.7,2564.0,2812.0
56,12:30:00,807,711,257,9.6,50.8,20.8,20.7,7.1,143,988.2,11.0,1980.0,2160.0
56,13:30:00,735,668,253,30.9,46.3,21.4,19.0,7.1,143,988.0,11.1,2364.0,2596.0
56,14:30:00,594,582,236,47.5,38.0,21.2,17.4,7.1,143,987.9,10.5,1752.0,1884.0
56,15:30:00,417,490,189,59.9,27.5,20.5,16.8,7.1,143,988.0,9.6,2532.0,2816.0
56,16:30:00,206,303,119,69.6,15.7,19.6,17.6,6.3,147,988.3,9.4,916.0,1044.0
56,17:30:00,21,21,17,77.6,3.5,17.5,18.4,4.0,158,988.7,8.9,572.0,660.0
56,18:30:00,0,0,0,84.9,-9.7,15.0,19.3,4.0,158,989.1,7.2,24.0,48.0
56,19:30:00,0,0,0,92.2,-22.9,13.9,20.1,3.8,152,989.5,6.4,0.0,0.0
56,20:30:00,0,0,0,100.4,-35.9,12.9,20.9,3.1,136,989.9,5.7,0.0,0.0
56,21:30:00,0,0,0,111.2,-48.5,12.1,21.9,3.1,136,990.1,5.1,0.0,0.0
56,22:30:00,0,0,0,127.8,-59.8,11.7,22.9,3.2,126,990.0,4.9,0.0,0.0
56,23:30:00,0,0,0,146.1,-67.9,11.2,23.9,3.7,96,990.0,4.6,0.0,0.0
57,00:30:00,0,0,0,-128.9,-68.7,10.3,25.0,3.7,96,989.9,3.9,0.0,0.0
57,01:30:00,0,0,0,-131.9,-61.6,8.9,26.0,3.1,84,989.8,2.7,0.0,0.0
57,02:30:00,0,0,0,-113.8,-50.5,7.6,26.9,1.5,51,989.7,1.7,0.0,0.0
57,03:30:00,0,0,0,-102.5,-38.0,6.7,27.1,1.5,51,989.7,0.8,0.0,0.0
57,04:30:00,0,0,0,-93.9,-25.1,6.0,26.0,1.5,45,989.8,0.0,0.0,0.0
57,05:30:00,0,0,0,-86.5,-11.9,5.7,24.8,1.5,26,989.9,-0.5,0.0,0.0
57,06:30:00,16,8,15,-79.3,1.5,5.8,23.6,1.5,26,990.0,-0.6,0.0,0.0
57,07:30:00,164,224,104,-71.4,13.7,8.3,22.4,1.8,23,990.1,1.5,0.0,8.0
57,08:30:00,384,465,180,-62.2,25.7,12.2,21.1,2.8,11,990.2,5.0,784.0,308.0
57,09:30:00,587,622,216,-50.3,36.6,14.8,19.9,2.8,11,990.2,7.2,76.0,0.0
57,10:30:00,733,699,237,-34.4,45.4,16.6,18.6,2.6,16,990.0,8.6,0.0,0.0
57,11:30:00,815,737,246,-13.7,50.7,18.1,17.3,2.0,30,989.8,8.9,0.0,0.0
57,12:30:00,821,740,246,9.7,51.2,19.5,16.0,2.0,30,989.6,8.8,0.0,0.0
57,13:30:00,752,707,239,31.1,46.6,20.6,14.8,2.0,55,989.4,9.0,0.0,0.0
57,14:30:00,598,579,239,47.9,38.3,20.6,13.6,2.2,128,989.2,8.6,18832.0,0.0
57,15:30:00,394,411,202,60.3,27.7,19.8,13.3,2.2,128,989.2,7.9,0.0,0.0
57,16:30:00,194,247,123,69.9,15.9,18.9,14.3,2.2,120,989.6,8.2,0.0,0.0
57,17:30:00,36,56,29,77.9,3.7,16.3,15.5,2.4,97,990.0,7.4,0.0,0.0
57,18:30:00,0,0,0,85.2,-9.6,13.6,16.6,2.4,97,990.5,5.3,0.0,0.0
57,19:30:00,0,0,0,92.6,-22.8,13.0,17.8,2.6,106,990.9,5.1,0.0,0.0
57,20:30:00,0,0,0,100.8,-35.7,12.2,19.1,3.2,131,991.4,4.6,8364.0,30340.0
57,21:30:00,0,0,0,111.6,-48.3,11.4,20.6,3.2,131,991.7,4.1,0.0,0.0
57,22:30:00,0,0,0,128.3,-59.6,10.7,22.4,3.2,134,991.8,3.8,0.0,0.0
57,23:30:00,0,0,0,146.6,-67.6,10.0,24.3,3.0,144,992.0,3.5,0.0,0.0
58,00:30:00,0,0,0,-129.1,-68.3,9.2,26.1,3.0,144,992.1,3.1,0.0,0.0
58,01:30:00,0,0,0,-132.3,-61.3,8.7,27.9,2.6,143,992.3,2.9,0.0,0.0
58,02:30:00,0,0,0,-114.2,-50.3,7.9,29.7,1.5,141,992.4,2.3,0.0,0.0
58,03:30:00,0,0,0,-102.9,-37.8,6.6,30.2,1.5,141,992.7,1.2,0.0,0.0
58,04:30:00,0,0,0,-94.3,-24.8,6.0,28.7,1.7,139,993.0,0.4,0.0,0.0
58,05:30:00,0,0,0,-86.8,-11.7,6.0,27.1,2.5,135,993.4,0.2,0.0,0.0
58,06:30:00,20,32,17,-79.6,1.7,6.4,25.5,2.5,135,993.7,0.3,0.0,0.0
58,07:30:00,186,333,97,-71.7,14.0,8.0,23.9,2.5,132,994.1,1.5,116.0,136.0
58,08:30:00,414,610,145,-62.5,26.0,10.8,22.2,2.6,123,994.3,3.9,1140.0,1260.0
58,09:30:00,611,731,172,-50.6,36.9,13.3,20.8,2.6,123,994.4,6.0,2412.0,2640.0
58,10:30:00,758,798,187,-34.7,45.7,15.4,19.7,2.5,126,994.0,7.7,3396.0,3700.0
58,11:30:00,839,830,194,-13.8,51.1,17.0,18.7,2.3,134,993.5,8.9,4052.0,4448.0
58,12:30:00,846,832,194,9.9,51.6,18.0,17.7,2.3,134,993.1,9.0,4408.0,4784.0
58,13:30:00,776,805,189,31.4,46.9,18.7,16.8,3.0,134,992.7,8.9,4448.0,4824.0
58,14:30:00,639,745,175,48.2,38.6,18.9,16.0,5.0,135,992.3,8.7,4148.0,4500.0
58,15:30:00,450,641,148,60.7,27.9,18.4,16.3,5.0,135,992.2,8.7,3520.0,3828.0
58,16:30:00,233,457,100,70.3,16.1,17.3,18.4,4.6,131,992.6,9.0,2544.0,2792.0
58,17:30:00,23,37,15,78.3,3.8,15.3,20.6,3.6,122,993.1,7.9,1264.0,1396.0
58,18:30:00,0,0,0,85.6,-9.4,12.8,22.9,3.6,122,993.6,5.9,220.0,268.0
58,19:30:00,0,0,0,92.9,-22.6,11.7,25.1,3.6,119,994.1,5.3,0.0,0.0
58,20:30:00,0,0,0,101.3,-35.6,10.9,27.4,3.6,111,994.5,4.8,0.0,0.0
58,21:30:00,0,0,0,112.1,-48.1,10.2,29.2,3.6,111,994.8,4.5,0.0,0.0
58,22:30:00,0,0,0,128.9,-59.3,9.5,30.3,3.4,112,994.8,4.0,0.0,0.0
58,23:30:00,0,0,0,147.0,-67.2,8.8,31.4,2.8,115,994.7,3.4,0.0,0.0
59,00:30:00,0,0,0,-129.2,-67.9,8.1,32.4,2.8,115,994.7,2.9,0.0,0.0
59,01:30:00,0,0,0,-132.8,-61.0,7.6,33.4,3.1,115,994.6,2.6,0.0,0.0
59,02:30:00,0,0,0,-114.6,-50.0,7.3,34.3,4.1,115,994.6,2.4,0.0,0.0
59,03:30:00,0,0,0,-103.3,-37.5,6.7,34.3,4.1,115,994.7,1.8,0.0,0.0
59,04:30:00,0,0,0,-94.6,-24.6,5.8,32.8,3.8,118,995.1,0.7,0.0,0.0
59,05:30:00,0,0,0,-87.1,-11.5,5.3,31.2,2.8,127,995.5,0.0,0.0,0.0
59,06:30:00,9,15,6,-79.9,1.9,5.4,29.6,2.8,127,996.0,-0.1,0.0,0.0
59,07:30:00,206,514,69,-72.0,14.2,7.0,28.0,2.9,124,996.4,1.3,40.0,64.0
59,08:30:00,427,720,107,-62.8,26.2,10.2,26.4,3.3,114,996.8,4.1,1112.0,1240.0
59,09:30:00,631,834,127,-50.9,37.2,13.2,24.8,3.3,114,996.9,6.6,2424.0,2664.0
59,10:30:00,779,891,138,-34.9,46.1,15.3,23.4,3.6,113,996.6,8.3,3344.0,3648.0
59,11:30:00,860,917,144,-13.9,51.5,16.7,22.0,4.6,109,996.3,9.4,4068.0,4384.0
59,12:30:00,866,918,144,10.0,51.9,17.8,20.7,4.6,109,996.0,9.7,4368.0,4728.0
59,13:30:00,797,897,139,31.8,47.3,18.5,19.4,4.9,107,995.6,9.6,4308.0,4716.0
59,14:30:00,659,847,128,48.6,38.8,18.6,18.2,6.0,103,995.3,9.3,4068.0,4416.0
59,15:30:00,469,759,109,61.0,28.1,18.1,18.3,6.0,103,995.2,9.2,3468.0,3748.0
59,16:30:00,247,585,77,70.6,16.2,17.1,20.5,5.3,103,995.5,9.4,2512.0,2760.0
59,17:30:00,24,50,14,78.6,3.9,15.0,22.9,3.4,102,995.7,8.0,1296.0,1456.0
59,18:30:00,0,0,0,85.9,-9.3,12.3,25.2,3.4,102,996.0,5.9,196.0,248.0
59,19:30:00,0,0,0,93.3,-22.5,11.2,27.6,3.2,99,996.2,5.2,0.0,0.0
59,20:30:00,0,0,0,101.7,-35.4,10.2,30.0,2.4,89,996.5,4.6,0.0,0.0
59,21:30:00,0,0,0,112.6,-47.9,9.4,31.9,2.4,89,996.6,4.1,0.0,0.0
59,22:30:00,0,0,0,129.4,-59.1,8.6,32.9,2.1,92,996.5,3.4,0.0,0.0
59,23:30:00,0,0,0,147.4,-66.9,7.8,34.0,1.3,101,996.4,2.8,0.0,0.0
60,00:30:00,0,0,0,-129.4,-67.6,7.3,34.9,1.3,101,996.3,2.5,0.0,0.0
60,01:30:00,0,0,0,-133.2,-60.7,7.1,35.9,1.9,105,996.2,2.4,0.0,0.0
60,02:30:00,0,0,0,-115.1,-49.8,7.1,36.8,3.4,116,996.1,2.5,0.0,0.0
60,03:30:00,0,0,0,-103.9,-37.1,12.5,27.1,2.4,152,991.0,6.3,0.0,0.0
60,04:30:00,0,0,0,-95.2,-24.2,11.7,26.0,2.5,150,991.3,5.4,0.0,0.0
60,05:30:00,0,0,0,-87.7,-11.1,11.4,24.8,2.6,144,991.7,4.9,0.0,0.0
60,06:30:00,51,81,42,-80.4,2.3,11.6,23.7,2.6,144,992.1,4.9,0.0,0.0
60,07:30:00,197,319,112,-72.6,14.6,13.9,22.5,2.5,146,992.5,6.9,112.0,140.0
60,08:30:00,404,491,182,-63.3,26.7,17.7,21.3,2.1,153,992.8,9.7,1084.0,1196.0
60,09:30:00,595,607,224,-51.4,37.7,20.7,19.9,2.1,153,992.8,10.8,2324.0,2540.0
60,10:30:00,740,682,245,-35.3,46.7,23.2,18.3,2.3,149,992.3,12.6,3316.0,3648.0
60,11:30:00,820,720,253,-13.9,52.2,25.2,16.8,2.7,136,991.8,14.0,3832.0,4164.0
60,12:30:00,826,722,254,10.3,52.6,26.6,15.2,2.7,136,991.3,14.7,4116.0,4436.0
60,13:30:00,756,689,247,32.3,47.8,27.7,13.7,3.1,133,990.8,15.1,4296.0,4628.0
60,14:30:00,619,616,229,49.2,39.3,28.2,12.3,4.2,122,990.3,14.9,3688.0,3996.0
60,15:30:00,433,508,190,61.7,28.5,28.0,12.1,4.2,122,990.0,14.6,3140.0,3416.0
60,16:30:00,214,278,126,71.3,16.5,26.7,13.8,3.8,117,990.2,14.2,2316.0,2524.0
60,17:30:00,30,13,27,79.3,4.2,23.3,15.6,2.7,103,990.5,11.8,1192.0,1332.0
60,18:30:00,0,0,0,86.6,-9.1,20.2,17.4,2.7,103,990.7,9.6,160.0,200.0
60,19:30:00,0,0,0,94.0,-22.2,19.5,19.3,2.5,108,991.0,9.8,0.0,0.0
60,20:30:00,0,0,0,102.5,-35.2,18.8,21.1,2.1,125,991.2,10.1,0.0,0.0
60,21:30:00,0,0,0,113.5,-47.6,18.0,22.8,2.1,125,991.3,10.2,0.0,0.0
60,22:30:00,0,0,0,130.4,-58.7,17.3,24.0,1.9,125,991.2,10.2,0.0,0.0
60,23:30:00,0,0,0,148.1,-66.3,16.1,25.3,1.2,125,991.0,9.5,0.0,0.0
61,00:30:00,0,0,0,-129.5,-66.9,14.9,26.5,1.2,125,990.8,8.5,0.0,0.0
61,01:30:00,0,0,0,-133.9,-60.1,14.4,27.7,1.5,133,990.7,8.3,0.0,0.0
61,02:30:00,0,0,0,-115.8,-49.3,14.3,28.8,2.2,157,990.6,8.3,0.0,0.0
61,03:30:00,0,0,0,-104.3,-36.9,13.9,28.9,2.2,157,990.7,8.0,0.0,0.0
61,04:30:00,0,0,0,-95.5,-24.0,13.5,27.5,2.3,150,991.2,7.4,0.0,0.0
61,05:30:00,0,0,0,-88.0,-10.9,13.1,26.0,2.6,132,991.8,6.7,0.0,0.0
61,06:30:00,51,81,42,-80.7,2.5,13.1,24.5,2.6,132,992.3,6.5,0.0,0.0
61,07:30:00,197,304,115,-72.9,14.9,15.7,23.0,2.3,125,992.8,8.6,76.0,104.0
61,08:30:00,361,341,209,-63.6,27.0,19.7,21.4,1.5,107,993.3,10.6,752.0,856.0
61,09:30:00,486,289,309,-51.7,38.0,22.8,19.9,1.5,107,993.4,12.7,1916.0,2100.0
61,10:30:00,714,582,287,-35.5,47.0,25.3,18.4,1.6,94,992.9,14.6,2940.0,3172.0
61,11:30:00,820,724,247,-14.0,52.5,27.4,16.9,1.9,57,992.4,16.0,3544.0,3836.0
61,12:30:00,826,728,246,10.5,52.9,28.7,15.4,1.9,57,991.8,16.7,3880.0,4192.0
61,13:30:00,757,695,240,32.7,48.1,29.6,13.9,2.0,65,991.2,17.0,3928.0,4236.0
61,14:30:00,621,627,223,49.6,39.5,30.0,12.6,2.2,90,990.7,16.7,3680.0,3988.0
61,15:30:00,436,519,186,62.0,28.7,30.0,12.3,2.2,90,990.4,16.6,3012.0,3284.0
61,16:30:00,227,357,120,71.6,16.7,28.7,13.9,2.3,89,990.4,16.1,2016.0,2216.0
61,17:30:00,47,96,33,79.6,4.3,24.9,15.5,2.4,84,990.6,13.2,848.0,968.0
61,18:30:00,0,0,0,86.9,-8.9,21.7,17.1,2.4,84,990.7,10.8,140.0,184.0
61,19:30:00,0,0,0,94.4,-22.1,20.7,18.8,2.4,84,990.9,10.5,0.0,0.0
61,20:30:00,0,0,0,102.9,-35.0,19.8,20.5,2.2,83,991.1,10.2,0.0,0.0
61,21:30:00,0,0,0,114.0,-47.4,19.0,21.7,2.2,83,991.2,10.3,0.0,0.0
61,22:30:00,0,0,0,131.0,-58.4,18.4,22.4,2.1,92,991.2,10.3,0.0,0.0
61,23:30:00,0,0,0,148.5,-65.9,17.9,23.0,1.8,116,991.2,10.2,0.0,0.0
62,00:30:00,0,0,0,-129.6,-66.5,17.5,23.5,1.8,116,991.2,10.2,0.0,0.0
62,01:30:00,0,0,0,-134.3,-59.8,17.0,24.0,1.9,131,991.2,10.0,0.0,0.0
62,02:30:00,0,0,0,-116.2,-49.0,16.4,24.5,2.3,174,991.2,9.6,0.0,0.0
62,03:30:00,0,0,0,-104.7,-36.6,15.7,24.1,2.3,174,991.3,8.8,0.0,0.0
62,04:30:00,0,0,0,-95.9,-23.8,14.5,22.6,2.0,170,991.6,7.5,0.0,0.0
62,05:30:00,0,0,0,-88.3,-10.7,13.7,20.9,1.0,158,991.9,6.4,0.0,0.0
62,06:30:00,38,71,29,-81.0,2.7,14.0,19.3,1.0,158,992.2,6.3,0.0,0.0
62,07:30:00,203,349,107,-73.2,15.1,17.3,17.7,1.2,172,992.5,8.4,144.0,184.0
62,08:30:00,414,523,173,-63.9,27.3,22.4,16.0,1.6,216,992.7,11.1,712.0,804.0
62,09:30:00,605,636,211,-52.0,38.3,25.6,14.6,1.6,216,992.6,13.6,1508.0,1680.0
62,10:30:00,748,708,228,-35.7,47.4,27.9,13.7,1.7,191,992.1,15.3,1772.0,1952.0
62,11:30:00,827,745,234,-14.1,52.9,29.9,12.9,2.1,118,991.6,16.7,2792.0,3040.0
62,12:30:00,832,748,234,10.7,53.3,31.1,12.1,2.1,118,991.0,17.4,3108.0,3368.0
62,13:30:00,763,715,229,33.0,48.4,31.8,11.3,2.1,117,990.5,17.7,2736.0,2968.0
62,14:30:00,627,648,214,50.0,39.8,32.1,10.6,2.2,113,990.0,17.7,1728.0,1896.0
62,15:30:00,442,541,179,62.4,28.9,32.2,10.9,2.2,113,989.7,17.9,1284.0,1416.0
62,16:30:00,232,379,117,72.0,16.9,30.9,12.8,2.3,101,989.9,17.6,740.0,828.0
62,17:30:00,49,103,34,80.0,4.4,27.1,14.8,2.6,64,990.0,14.9,328.0,388.0
62,18:30:00,0,0,0,87.3,-8.8,23.7,16.8,2.6,64,990.3,12.6,20.0,44.0
62,19:30:00,0,0,0,94.8,-22.0,22.7,18.8,2.6,50,990.5,12.3,0.0,0.0
62,20:30:00,0,0,0,103.3,-34.8,21.8,20.8,2.8,10,990.7,12.0,0.0,0.0
62,21:30:00,0,0,0,114.5,-47.2,20.8,22.2,2.8,10,990.8,11.5,0.0,0.0
62,22:30:00,0,0,0,131.6,-58.2,19.7,22.7,2.4,80,990.7,10.8,0.0,0.0
62,23:30:00,0,0,0,148.9,-65.6,19.0,23.2,1.4,292,990.6,10.7,0.0,0.0
63,00:30:00,0,0,0,-129.7,-66.2,18.9,23.6,1.4,292,990.5,10.7,0.0,0.0
63,01:30:00,0,0,0,-134.7,-59.5,19.1,24.0,1.5,280,990.4,10.9,0.0,0.0
63,02:30:00,0,0,0,-116.6,-48.7,18.8,24.4,1.7,245,990.4,10.8,0.0,0.0
63,03:30:00,0,0,0,-105.1,-36.4,17.8,24.1,1.7,245,990.5,10.4,0.0,0.0
63,04:30:00,0,0,0,-96.2,-23.5,17.0,22.8,1.9,241,990.9,9.9,0.0,0.0
63,05:30:00,0,0,0,-88.7,-10.4,16.7,21.6,2.6,229,991.3,9.4,0.0,0.0
63,06:30:00,42,110,28,-81.3,2.9,17.2,20.3,2.6,229,991.6,9.4,0.0,0.0
63,07:30:00,218,441,96,-73.5,15.4,19.5,18.9,2.7,221,992.0,9.9,0.0,8.0
63,08:30:00,434,620,146,-64.2,27.6,23.3,17.6,3.0,194,992.4,12.5,124.0,172.0
63,09:30:00,627,727,173,-52.2,38.7,26.3,16.3,3.0,194,992.4,14.8,716.0,812.0
63,10:30:00,772,793,186,-35.9,47.8,28.8,14.9,2.5,185,991.9,16.6,1440.0,1624.0
63,11:30:00,851,825,190,-14.1,53.3,31.2,13.6,1.1,158,991.4,18.3,2136.0,2388.0
63,12:30:00,856,827,190,10.9,53.7,32.9,12.2,1.1,158,990.9,19.2,3060.0,3428.0
63,13:30:00,786,799,186,33.3,48.7,33.7,11.0,1.0,168,990.3,19.3,2332.0,2596.0
63,14:30:00,649,738,175,50.4,40.0,33.8,9.7,0.7,197,989.8,18.7,2872.0,3160.0
63,15:30:00,461,637,150,62.8,29.1,33.6,9.5,0.7,197,989.5,18.3,2472.0,2736.0
63,16:30:00,246,471,103,72.3,17.0,31.9,10.8,1.0,229,989.5,17.5,1864.0,2064.0
63,17:30:00,54,152,32,80.3,4.6,27.4,12.1,1.7,324,989.5,14.2,952.0,1072.0
63,18:30:00,0,0,0,87.7,-8.6,24.4,13.5,1.7,324,989.6,12.1,144.0,180.0
63,19:30:00,0,0,0,95.2,-21.8,24.0,14.9,2.1,320,989.6,12.2,0.0,0.0
63,20:30:00,0,0,0,103.8,-34.7,23.6,16.4,3.4,309,989.7,12.4,0.0,0.0
63,21:30:00,0,0,0,115.0,-47.0,23.1,17.6,3.4,309,989.7,12.3,0.0,0.0
63,22:30:00,0,0,0,132.1,-57.9,22.3,18.5,3.4,302,989.6,11.8,0.0,0.0
63,23:30:00,0,0,0,149.3,-65.3,21.6,19.4,3.1,281,989.5,11.4,0.0,0.0
64,00:30:00,0,0,0,-129.8,-65.8,21.0,20.2,3.1,281,989.3,11.2,0.0,0.0
64,01:30:00,0,0,0,-135.1,-59.1,20.6,21.0,3.0,275,989.2,11.0,0.0,0.0
64,02:30:00,0,0,0,-117.0,-48.4,20.0,21.8,2.5,255,989.1,10.7,0.0,0.0
64,03:30:00,0,0,0,-105.4,-36.1,19.3,22.0,2.5,255,989.2,10.4,0.0,0.0
64,04:30:00,0,0,0,-96.6,-23.3,19.0,21.0,2.8,253,989.4,10.1,0.0,0.0
64,05:30:00,0,0,0,-89.0,-10.2,18.9,20.1,3.5,246,989.6,9.9,0.0,0.0
64,06:30:00,30,49,23,-81.6,3.1,19.0,19.1,3.5,246,989.8,9.6,0.0,0.0
64,07:30:00,212,349,110,-73.8,15.6,20.9,18.0,3.3,250,990.0,10.4,136.0,160.0
64,08:30:00,429,559,168,-64.5,27.8,24.5,17.0,2.7,263,990.1,13.4,1060.0,1180.0
64,09:30:00,622,669,201,-52.5,39.0,27.8,15.8,2.7,263,990.0,16.0,2200.0,2420.0
64,10:30:00,772,752,213,-36.1,48.1,30.8,14.4,3.0,266,989.5,18.2,3092.0,3420.0
64,11:30:00,852,787,219,-14.1,53.7,33.4,13.0,4.0,274,988.9,20.0,3724.0,4016.0
64,12:30:00,834,699,268,11.1,54.0,34.9,11.7,4.0,274,988.3,20.7,4052.0,4420.0
64,13:30:00,684,495,312,33.7,49.0,35.7,10.3,3.7,278,987.7,20.7,4080.0,4496.0
64,14:30:00,571,477,266,50.8,40.3,35.9,9.1,2.9,288,987.1,20.2,3768.0,4064.0
64,15:30:00,435,466,204,63.2,29.3,35.5,8.9,2.9,288,986.9,19.6,3156.0,3464.0
64,16:30:00,185,154,133,72.7,17.2,34.0,10.3,3.3,295,987.1,19.2,2248.0,2488.0
64,17:30:00,32,13,30,80.7,4.7,30.7,11.9,4.4,319,987.3,17.1,1088.0,1236.0
64,18:30:00,0,0,0,88.1,-8.5,27.6,13.5,4.4,319,987.5,14.9,132.0,168.0
64,19:30:00,0,0,0,95.6,-21.7,26.2,15.1,4.4,317,987.8,14.2,0.0,0.0
64,20:30:00,0,0,0,104.2,-34.5,25.1,16.7,4.5,313,988.0,13.8,0.0,0.0
64,21:30:00,0,0,0,115.5,-46.8,24.3,18.0,4.5,313,988.1,13.5,0.0,0.0
64,22:30:00,0,0,0,132.6,-57.6,23.9,18.9,4.4,308,988.1,13.4,0.0,0.0
64,23:30:00,0,0,0,149.7,-64.9,23.6,19.8,4.2,291,988.0,13.4,0.0,0.0
65,00:30:00,0,0,0,-129.9,-65.4,23.2,20.6,4.2,291,987.8,13.3,0.0,0.0
65,01:30:00,0,0,0,-135.5,-58.8,22.6,21.4,4.1,288,987.7,12.9,0.0,0.0
65,02:30:00,0,0,0,-117.4,-48.2,21.9,22.2,3.6,280,987.7,12.5,0.0,0.0
65,03:30:00,0,0,0,-105.8,-35.9,21.1,22.2,3.6,280,987.8,11.8,0.0,0.0
65,04:30:00,0,0,0,-96.9,-23.1,20.5,21.0,3.8,280,988.1,10.9,0.0,0.0
65,05:30:00,0,0,0,-89.3,-9.9,20.0,19.7,4.3,281,988.5,10.1,0.0,0.0
65,06:30:00,33,54,26,-82.0,3.3,20.0,18.4,4.3,281,988.8,9.8,0.0,0.0
65,07:30:00,167,153,121,-74.1,15.9,21.7,17.0,4.5,277,989.2,10.8,80.0,108.0
65,08:30:00,366,338,207,-64.8,28.1,24.9,15.7,5.0,264,989.5,13.3,652.0,736.0
65,09:30:00,496,314,296,-52.8,39.3,28.1,14.3,5.0,264,989.5,15.7,1548.0,1732.0
65,10:30:00,699,531,301,-36.4,48.5,31.3,12.9,5.5,266,989.0,18.0,2392.0,2628.0
65,11:30:00,866,805,215,-14.2,54.1,33.9,11.5,7.0,274,988.4,19.7,3016.0,3268.0
65,12:30:00,866,824,197,11.3,54.4,35.0,10.1,7.0,274,987.9,20.0,2840.0,3152.0
65,13:30:00,764,699,234,34.1,49.4,35.6,8.8,6.8,277,987.4,19.7,2332.0,2568.0
65,14:30:00,590,495,266,51.2,40.5,35.6,7.5,6.3,286,986.9,18.8,1852.0,2044.0
65,15:30:00,419,417,211,63.6,29.5,35.0,7.4,6.3,286,986.7,18.2,1516.0,1668.0
65,16:30:00,179,157,124,73.1,17.4,33.8,9.1,5.9,294,986.9,18.3,804.0,916.0
65,17:30:00,42,54,35,81.1,4.8,30.8,10.9,4.7,316,987.2,16.6,376.0,448.0
65,18:30:00,0,0,0,88.4,-8.3,27.6,12.8,4.7,316,987.5,14.6,84.0,116.0
65,19:30:00,0,0,0,96.0,-21.5,26.2,14.6,4.9,316,987.8,14.1,0.0,0.0
65,20:30:00,0,0,0,104.6,-34.4,25.2,16.5,5.3,314,988.1,13.8,0.0,0.0
65,21:30:00,0,0,0,116.0,-46.6,24.3,17.7,5.3,314,988.3,13.5,0.0,0.0
65,22:30:00,0,0,0,133.2,-57.4,23.8,18.0,5.4,311,988.3,13.0,0.0,0.0
65,23:30:00,0,0,0,150.1,-64.6,23.3,18.2,5.6,301,988.2,12.7,0.0,0.0
66,00:30:00,0,0,0,-130.0,-65.0,22.8,18.4,5.6,301,988.2,12.2,0.0,0.0
66,01:30:00,0,0,0,-135.8,-58.5,22.2,18.5,5.6,299,988.1,11.8,0.0,0.0
66,02:30:00,0,0,0,-117.8,-47.9,21.7,18.6,5.5,293,988.1,11.3,0.0,0.0
66,03:30:00,0,0,0,-106.2,-35.6,20.9,18.1,5.5,293,988.2,10.5,0.0,0.0
66,04:30:00,0,0,0,-97.2,-22.8,20.3,16.7,5.5,289,988.6,9.4,0.0,0.0
66,05:30:00,0,0,0,-89.6,-9.7,20.0,15.3,5.4,278,988.9,8.7,0.0,0.0
66,06:30:00,27,25,24,-82.3,3.6,20.0,13.8,5.4,278,989.2,8.2,0.0,0.0
66,07:30:00,169,149,119,-74.4,16.2,21.4,12.3,5.3,274,989.6,8.8,56.0,80.0
66,08:30:00,401,388,212,-65.1,28.4,24.7,10.9,5.3,261,989.8,11.1,608.0,700.0
66,09:30:00,632,650,216,-53.1,39.6,28.1,9.6,5.3,261,989.8,13.5,1732.0,1892.0
66,10:30:00,791,771,211,-36.6,48.8,30.9,8.7,5.3,257,989.4,15.4,2808.0,3068.0
66,11:30:00,870,806,216,-14.2,54.5,33.2,7.8,5.6,245,989.0,17.0,3416.0,3708.0
66,12:30:00,871,785,230,11.5,54.8,34.6,6.9,5.6,245,988.5,17.5,3628.0,3928.0
66,13:30:00,733,575,295,34.4,49.7,35.2,6.1,5.1,245,988.1,17.3,3452.0,3752.0
66,14:30:00,601,525,263,51.6,40.7,35.3,5.3,3.5,245,987.6,16.7,2836.0,3116.0
66,15:30:00,468,582,179,64.0,29.7,35.1,5.8,3.5,245,987.5,17.0,2244.0,2436.0
